m1,sigma1,m2,sigma2,m3,sigma3,prie_slope,price_momentum,last_candle_closing_price
-2.0657142857178337,6.287126984131134,0.20979020978803886,28.166149475524588,0.9681578947379625,43.190255921048674,1.5740461358000175,3.6945579877816983,25043.05,0
-2.240000000001774,6.5575555555536775,-0.6215034965034965,17.631208479022366,0.8639097744372106,48.49071672932016,-0.919959291943087,1.0772714761458952,25043.35,0
-1.4457142857125118,8.767238095234903,-1.0379370629379312,12.75248470279528,0.4948872180473536,47.79975582706301,-2.0874640811234713,-1.0357914381608557,25043.4,0
-0.7271428571393093,11.8273650793637,-1.2638111888107546,10.431667880728794,0.0008646616541353383,38.789593890975425,-2.0183506598186796,-1.82721030275489,25044.55,0
-0.6071428571428571,10.596031746038282,-0.8886363636376662,11.626013257576638,-0.4009022556379774,24.493697932328324,-2.3250152880755195,-1.8781873375628462,25039.45,0
-1.0857142857142856,12.014960317465615,-0.6076923076905709,12.157767094019716,-0.63718045112894,14.751504417293944,-3.4485429012420354,-1.9079020453110282,25039.5,0
-1.6214285714330063,5.564285714286978,-0.6314685314672289,10.41687985625681,-0.7881954887218046,12.98964172932347,-4.748714324625325,-2.3056554002017444,25035.7,0
-1.4585714285749765,6.287285714289197,-0.8024475524475524,9.17527583527907,-0.8785338345864662,10.391797274436842,-5.256218521728442,-2.6858643911613154,25039.6,0
-0.5371428571464051,10.827365079367794,-0.7839160839134788,11.64351447164299,-0.7214285714285714,11.486357142860182,-3.5643104603477695,-2.2290983816153678,25045.45,0
0.6457142857125118,14.869738095234135,-0.31136363636407055,14.085179924243773,-0.4475563909763232,14.565020206768924,-1.3324798179492063,-0.8921074467736325,25040.85,0
0.7371428571419701,20.866531746035367,0.2715034965026281,18.63593070124845,-0.1942481203007519,17.34126870300802,-0.8521880746593524,0.4711931200222341,25037.1,0
-1.3785714285714286,11.393174603171738,0.27220279720149465,17.46973314880098,-0.1863533834608874,16.77652659774699,-2.2519306541071273,0.7434434089929116,25037.05,0
-2.1242857142795053,5.734460317458946,-0.06870629370325443,17.633521027585495,-0.2101503759420904,16.970449248123426,-3.9943505771552736,-0.11769287242563653,25036.6,0
-0.8557142857063029,6.130460317462744,-0.5211538461521095,16.17235844017316,-0.20515037594097002,15.811736748124597,-3.318544626898074,-0.7689368644133538,25042.65,0
-0.032857142858916805,10.919698412701619,-0.6783216783216783,12.479816433569788,-0.1113909774458498,16.229504417300966,-0.6266570237312408,-0.18587371714477507,25047.15,0
1.3057142857107378,21.42379365079699,-0.04458041957824867,22.671368735438502,0.11323308270564653,19.650152443609045,2.2117732143560715,1.5405007200210052,25045.25,0
0.9314285714356673,16.6510079365079,0.7466783216787558,15.659920600242023,0.2206015037582781,20.646487969927875,4.1574469538463745,3.2993164747656722,25049.35,0
-0.15428571428748825,8.984738095231664,1.010314685316422,14.668923125489387,0.278646616540233,21.574339097748613,4.8631884886926855,4.196671346378439,25051.1,0
0.13285714286335168,9.514698412702074,0.9910839160856528,16.757576971635388,0.35770676691617287,22.149143890981634,4.713842784141889,4.1160228024330365,25043.85,0
-0.5328571428544819,13.825809523814613,0.5596153846158188,17.303255876068445,0.47718045112781954,22.224754417293486,2.8835377507166413,3.020225237500739,25040.45,0
-2.007142857147292,9.81269841269886,-0.25716783216826633,14.521245386555359,0.5099624060150376,19.708318703012058,0.34944507416003034,1.2400724449007894,25042.7,0
-1.8414285714294585,8.017841269847521,-0.6139860139868824,11.831418997668953,0.34191729323308273,22.78414652255976,-1.8534308169182623,-0.77646989082485,25039.5,0
-1.140000000001774,5.646722222219791,-0.9987762237775263,10.106839792156485,0.0461654135327142,25.178111090222412,-3.782438956106489,-2.4532871943539125,25031.3,0
-1.9614285714347803,6.509619047619572,-1.3898601398579689,9.527246989123775,-0.38093984962406013,22.73998937969988,-5.686710843627225,-3.6534593184133617,25035.7,0
-1.9,7.164999999995865,-1.407167832167398,8.423745386559633,-0.7656390977454813,14.636967669171943,-7.458862509083701,-4.517948085656052,25027.65,0
-1.4814285714267974,15.342119047616793,-1.2575174825187851,10.590350864415313,-0.9631954887240453,14.039079229321995,-8.585025743304868,-5.006299375681782,25027.15,0
-1.5942857142892621,11.59129365078711,-1.3277972028015446,9.930983148792023,-1.138533834588707,11.259747274437618,-10.258846244094457,-5.343009143867067,25021.65,0
-2.417142857141083,10.483865079359797,-1.480769230764889,10.793648504272078,-1.3152631578969776,10.367153947371913,-11.757805509496393,-5.543991936003789,25023.2,0
-1.9642857142857142,3.7699603174591423,-1.4517482517478175,10.009894133646627,-1.3459022556379774,9.615810432332077,-11.304681331908796,-5.277717653622353,25026.9,0
-0.1800000000035479,7.410222222227471,-1.1632867132884501,11.25372960373631,-1.1866165413545038,9.834169360903669,-9.687954116387118,-4.162434772679924,25024.8,0
0.15428571428748825,5.736126984132841,-0.8055944055935372,13.341432595185582,-1.0694360902278046,11.577408176690394,-7.9673124556320545,-2.3718576175023927,25023.4,0
-0.520000000000887,3.456888888887864,-0.363811188811623,8.113751214066758,-0.8865413533845791,13.250477255637861,-7.95645216673438,-1.0274573692725708,25020.65,0
-1.0085714285705416,2.987841269841896,-0.17482517482517482,6.379114219117276,-0.7360902255627894,12.048541729325626,-7.277751911824453,-0.18331906452410518,25028.35,0
-0.4528571428598038,10.523309523810127,-0.10052447552447552,8.407687694251926,-0.5474812030086392,13.764107800753436,-4.899486981026712,0.6866913493726434,25031,0
1.2414285714294584,15.552007936506433,0.16066433566390148,11.92133571290082,-0.21657894736842107,17.911929605266824,-3.6576355714969395,1.734242902733281,25018.2,0
-0.870000000000887,26.401333333325123,0.07115384615688544,18.65152510683726,-0.06451127819660911,15.966398308271284,-5.356001974847459,1.9430396305027733,25019.9,0
-3.942857142852708,9.150476190475613,-0.6103146853172904,28.45128423659423,-0.18853383458646616,21.466747274436855,-6.83250174251225,1.0625738536425757,25025.4,0
-1.2357142857098509,31.850238095236936,-0.599300699299831,29.575758061373943,-0.21518796992481204,21.331805075188434,-5.877942713977973,0.2638402959400068,25025.05,0
1.4657142857133987,17.056293650786877,-0.6183566433575117,28.948675456482505,-0.227556390978564,20.796070206762373,-3.1165671005692275,0.8266242987540684,25025.1,0
-0.07857142857142857,7.2315079365062225,-0.46171328671155,28.34563932594079,-0.17766917293233084,21.50544436090194,-2.2793239122656814,1.9181047435933016,25024.45,0
-0.4642857142857143,3.2724603174569293,0.19265734265604012,22.193663073034703,-0.13274436090225564,21.591168327064786,-2.0221975696440495,2.6209252841219524,25025.6,0
-0.19000000000177394,5.669222222219598,0.5725524475524476,13.378157779716012,-0.06676691729323309,22.385752443605696,-2.284291973217478,2.371377539922983,25020.1,0
-0.6771428571437441,5.764031746034719,-0.06835664335273571,7.128953234261155,-0.14218045112781955,22.20906691728907,-3.8721693881343526,1.505805584700076,25015.9,0
-2.107142857147292,3.778531746029683,-0.6062937062971797,7.276194638694883,-0.2631954887240453,22.18692922931921,-5.177649460125394,0.37144496280515016,25022.8,0
-1.594285714293697,12.038793650789406,-0.7942307692320718,10.328961004272065,-0.16342105263045856,21.90887960526097,-5.847925994228717,-0.6679906725261251,25015.3,0
-0.6828571428633516,18.774698412693386,-0.8902097902084877,12.44003836441299,-0.18229323308270676,20.48319389097336,-6.2334641125526105,-1.190527293271809,25013.5,0
-1.6814285714267976,14.459341269835301,-1.078321678322981,11.822316433566245,-0.5482706766906089,12.396675563913329,-7.588350687547063,-1.631531756519208,25012.25,0
-2.0985714285678805,6.67645238095328,-1.1054195804187121,11.663590957649937,-0.768984962406015,10.600234492479114,-8.419868253720779,-2.036328417013551,25013.2,0
-0.9071428571428571,4.688809523810118,-0.9005244755205679,11.81143769424765,-0.8365413533812178,10.093627255634457,-8.429295517988066,-2.2649499972207563,25007.8,0
-0.48714285714640504,8.031809523809379,-0.9493006993006993,12.355966394719458,-0.8669924812030075,10.29942424812195,-8.110407809988828,-1.995520122028374,25012.35,0
-1.2414285714250235,7.944507936514104,-0.8786713286739337,10.264509518261344,-0.8855263157883533,11.021153289471261,-6.968742185279552,-1.236936626630154,25011.55,0
0.1114285714259105,16.914341269842105,-0.2180069930100323,11.68299363830951,-0.635,15.115887500000957,-5.704037222305487,-0.2687867956930594,25012.95,0
0.3528571428598038,13.423031746032947,0.050699300699300696,11.295549728050991,-0.4330451127819549,15.066510432331114,-3.691062254976714,0.9853595912544373,25015.75,0
-0.5242857142839403,6.173626984125725,0.1489510489497464,11.54554244366578,-0.3049248120300752,16.472012312028067,-2.65020198968341,1.9839869916434862,25014.75,0
0.23857142857852437,4.919341269840651,0.34807692307735727,11.04431356837616,-0.08774436090337602,14.45785582706986,-1.3678252850149875,2.805865339696625,25015.95,0
0.041428571425023535,5.044785714288135,0.4153846153872205,9.488568376065135,0.14278195488497727,10.251617669171512,-0.6113164279522607,3.135638685303907,25016.95,0
-0.2157142857178336,5.153793650791235,0.15699300699430954,6.805667249413154,0.26522556390753366,9.702110808271353,-0.39233802466696943,3.1813036420713163,25014.4,0
-0.3914285714205887,6.142841269838514,0.21730769230899485,6.153704594018784,0.27560150375827813,9.729275469924664,-0.46382766882379656,2.849429602474129,25011.95,0
-0.2942857142892622,15.293238095234925,0.1547202797181088,10.556453234267451,0.32199248120076673,12.147536748121514,-2.5416126489653834,1.804907069020708,25008.05,0
-2.519999999996452,17.39188888889475,-0.5708041958063668,17.597949932015194,0.05796992481315046,18.93173796992381,-3.4411288079099904,0.6452537519506643,25015.7,0
-2.1657142857178338,26.964904761901398,-0.7493006992989626,19.931174728052696,-0.15977443609022557,17.66947330827295,-3.2936430658010067,-0.24383294757960483,25012.85,0
0.6985714285678807,23.251174603189394,-0.5977272727268386,22.46179608586726,-0.14909774435866147,17.590822932335705,-2.5789497639452748,-0.2096825339232833,25008.2,0
-0.9771428571393093,13.61847619047298,-0.6524475524462499,21.88090083527743,-0.30312030075300006,16.836795018799123,-3.2755439093634777,-0.1263989190609105,25008.85,1
-1.7485714285678806,2.7411746031758777,-0.6762237762229079,21.316318958821817,-0.44890977443721064,15.66452922932476,-3.923274037679221,-0.27513483519843973,25014.1,0
-0.3900000000017739,8.82033333333763,-0.18041958041827788,17.33244512432268,-0.4632330827056465,16.818902443609538,-1.913918268539419,-0.043738093688035384,25017.05,1
1.1642857142857144,13.319126984131259,-0.0599650349641666,16.903590957658274,-0.29597744360902256,20.916680733089432,1.3333074101101374,1.221173737748048,25020.25,1
1.339999999997339,16.141722222227695,0.4472027972040998,18.036295648798603,-0.02999999999887961,26.062300000004704,3.8161535971594276,3.1098951403862154,25020.5,1
0.49428571428926216,9.302960317463167,1.0501748251778644,13.478523941343852,0.24203007518684955,27.455487969931795,5.326753173962061,4.519188235543671,25024.3,0
0.16571428571339875,10.84379365080404,1.237937062937497,14.076234702801779,0.6028947368421053,20.480290131585004,7.060370447612513,5.259443930218197,25027.35,0
1.2371428571508398,15.832365079369525,1.3202797202784178,15.998640734275098,0.7784962406003834,22.451774812034028,9.34370921847949,5.810696566902177,25033.25,0
1.487142857146405,16.80736507937166,1.3239510489523516,14.20279938811512,1.0505639097755566,20.67180817669439,12.505478722188855,6.712040522436362,25039.3,0
1.6414285714250236,20.130619047614726,1.686538461534988,19.442614850429564,1.4607894736842104,18.60819802631979,13.912922401937976,7.36054732408215,25033.45,0
0.6985714285634458,21.407841269834034,1.7190559440572466,21.010863684925216,1.5804135338345864,18.282113063909176,12.165813884061208,6.791930901225865,25027.1,0
-2.1942857142892622,10.674904761898686,0.931993006995612,30.005910304971007,1.320187969924812,25.476017575192866,7.657335780055291,4.234813571330191,25026.1,0
-3.1114285714303453,4.1921190476123185,-0.29632867132867136,29.376141462704968,0.8660902255661506,35.00091672932656,3.9108845118134923,0.7370189519634796,25027.3,0
-1.3285714285669936,8.809007936508655,-0.9718531468548836,19.771027826343587,0.5261654135338346,38.23358609023447,2.362545157484419,-2.0706032374599133,25025.8,0
-0.17857142857142858,6.563174603173621,-1.3487762237783947,11.683506458818457,0.2126315789484888,37.36544473684644,1.3419516095455037,-3.416507422606234,25021.75,0
-1.3285714285714285,6.383174603176034,-1.199999999997395,11.623263888893204,-0.20593984962293976,33.222226879696095,-0.4335721092247695,-3.980176060597354,25021.5,0
-1.669999999996452,3.8577222222199246,-0.8756993006966955,7.920098339164427,-0.6353007518796993,21.354134492482153,-1.6877106846113747,-4.361122915605778,25021.75,0
-0.6328571428589168,6.508865079363317,-0.613286713283674,6.852896270398418,-0.8378571428571429,14.265966071429625,-2.235480015828216,-4.543854646961196,25020.45,0
-0.3014285714321193,3.0089523809563734,-0.7229020979020979,5.498107274671988,-0.9415789473673006,11.025992105264525,-2.1710117786751653,-4.191546439181995,25021.2,0
-0.8100000000070958,2.0419999999968375,-0.6139860139868824,5.00259955322499,-0.7931954887206841,9.935829229321282,-2.290598628238513,-3.593871071229034,25019.8,0
-0.34000000000177394,2.783666666668525,-0.3215034965008914,4.813847367910777,-0.545864661653015,6.77215639097764,-1.8924399660900235,-2.846883590167884,25022.05,0
0.041428571429458404,3.9578412698426075,-0.1052447552434527,3.571477758355,-0.37845864661430056,6.278439755640606,-1.526417617144034,-2.153469984265233,25019.45,0
-0.20999999999822605,4.640333333335737,-0.10594405594449012,4.234162296036504,-0.33541353383346606,6.7367755639096645,-1.6887508386571426,-1.597789680876635,25019.5,0
-0.8442857142892621,3.5929603174569107,-0.10821678321851995,4.2781364121991405,-0.26357142857142857,5.841944642856868,-1.537868387051276,-1.2105811264339519,25023.45,0
-0.5457142857125118,5.647238095238577,-0.09213286713156459,5.152786761848085,-0.13511278195376683,5.603655827069917,-0.592236812102783,-0.735698883889256,25023.1,0
0.6771428571393092,7.125698412702732,0.08758741259001769,6.539188276999105,0.017819548874421227,5.483816917293224,0.28258516579444404,-0.06429835833168573,25022.95,0
-0.08714285715083991,6.527365079360048,0.06433566433696689,6.563175990676791,0.02800751879699248,5.426536748120454,0.9184574992323178,0.6172993121696009,25022.65,0
-0.28571428570985086,3.2794047619056297,0.2506993007010374,6.227702505826955,0.13304511278307526,5.400560432329661,-0.020478677146456903,0.6609971103995805,25021.35,0
-0.6942857142892622,3.8596269841272757,0.06713286713243295,6.886224261851986,0.0750751879710452,6.048662312028812,-0.14306942101029563,0.42472820301654596,25022.65,0
-0.7271428571393093,4.149031746033899,-0.12062937063371246,5.953886946388626,0.049736842106383544,5.957116447369835,-0.7769730185391381,-0.11488524783322315,25020.65,0
-0.17428571428837522,5.322793650793787,-0.3437062937067279,4.360083527583995,-0.0009398496240601503,6.438589379695766,-1.1818879575366736,-0.41074500651542356,25018.5,0
-1.1814285714356672,4.385174603174218,-0.4005244755227388,5.410465472024736,-0.07845864661430058,7.433189755639418,-2.347989374295139,-0.9374059016812128,25018,0
-1.3585714285749764,3.9770079365052164,-0.6559440559449243,4.931870629374132,-0.19943609022332312,7.780808176691569,-2.7592553302602028,-1.307590913663101,25020.55,0
-0.3800000000035479,6.6252222222223125,-0.4202797202792861,6.083987956489903,-0.29766917293345124,6.549919360902566,-1.2949311737647804,-1.1006770792411116,25025.4,0
1.0271428571393093,9.312365079368076,-0.14055944056117728,10.421021270398787,-0.2406015037582781,8.056037969925063,1.4199136702081887,0.12705594730363445,25026.7,0
1.2785714285714285,9.412619047621625,0.48321678321634903,12.823032245534927,-0.0014285714285714286,11.641332142859126,3.2197767678298987,1.7345999836366375,25025.05,0
0.28285714285891683,5.965809523813043,0.8482517482526166,9.721977466977119,0.14026315789473684,12.78266644737056,2.8814206774986815,2.5582232187745566,25021.3,0
-1.0042857142874881,1.9269603174586438,0.6846153846136479,10.378846153844139,0.25394736841993226,11.24385065789619,-1.409775872794853,1.3213582127238075,25005.7,0
-3.8114285714303455,22.65767460316908,-0.6068181818164451,36.60672032828041,-0.05924812030075188,29.328656203007245,-7.82847871128979,-1.9320493202586182,25000.35,0
-5.354285714283053,16.166404761901838,-2.1374125874108505,34.8497785547809,-0.48774436090225565,48.973605827069925,-13.675863568783825,-6.096390601925007,24998.45,0
-3.495714285712512,24.532793650787138,-2.9947552447552446,19.898005536129833,-0.9093233082729175,57.323884774435726,-16.055909031274496,-8.982355899342181,25001.05,0
-1.6885714285696547,6.581841269840729,-3.108741258737785,18.402770007770297,-1.3459022556390978,53.88166043232911,-14.325066792302096,-9.12099703064696,25003.5,0
-0.07714285713487438,12.577365079364,-2.189860139858403,35.74578865578748,-1.6094360902266842,40.78240817668972,-11.867705993208801,-6.969500049917961,25001.25,0
0.5571428571428572,11.150476190479573,-0.8746503496516522,31.184199932011968,-1.7150375939849625,34.536756203004195,-9.58915234694723,-3.938657308752715,25003.2,0
-0.5728571428606908,4.843198412703369,-0.0659090909121302,10.998841540400187,-1.611015037593985,38.37103449248048,-10.067634423776326,-2.0614198793815586,24990.65,0
-1.8685714285643327,12.568507936501463,-0.24020979020935604,16.98594114219135,-1.4162406015037594,42.6837050751865,-11.934677432745957,-1.7048812030041347,24995.9,0
-3.25,12.443333333336193,-0.9117132867111158,23.095500437063844,-1.2267293233082708,39.05686306391575,-12.787950675952743,-2.2673023467321585,24996.65,0
-1.7657142857222685,23.494626984140435,-1.3886363636354953,15.39226325758583,-0.8569924812041279,28.58359924812158,-10.309221184659691,-1.9209528548399568,25003.25,0
1.4714285714285715,26.52984126984953,-0.776573426574295,28.9736684149226,-0.4570676691751731,23.689189097748333,-5.522842221758765,0.17699363085472442,25004.7,0
2.1257142857160596,20.077793650809035,0.2075174825183509,39.619934197761815,-0.16627819548648104,29.930058176691723,-1.9613313721456507,3.097527326283072,25004,0
0.4057142857151727,11.360460317465241,1.01678321678148,31.984282245540935,0.018233082706766917,32.69126494361208,-0.7820570930671238,5.132658019211394,25002.65,0
-0.5457142857125118,3.736404761907002,1.3048951048946706,20.83818667444356,0.09285714285826324,33.28180357142896,-2.0172562585867126,5.155516369310791,24996.8,0
-1.3585714285705417,5.393119047622153,0.5229020979003611,21.662690608001157,0.1794736842116467,31.998215789475005,-4.456402581105067,3.5376757906289877,24994.3,0
-2.5314285714267974,2.638507936507239,-0.6965034965030623,13.808187645689562,0.13289473684210526,33.83289013158351,-5.913737571565434,1.494912789105996,24997.3,0
-1.0614285714259104,10.834341269834894,-1.0347902097897757,7.685767531081435,0.18721804511278195,33.1700426691755,-5.714327269026398,0.21481837005771798,24999.85,0
0.2785714285714286,8.208452380948833,-0.8874125874108507,9.221236888109937,0.11590225563909774,29.841160432326,-3.262641707962757,0.5013316318133088,25002.7,0
0.32857142856699373,9.22150793650128,-0.35559440559397143,14.042543706286864,-0.07421052631690986,21.81036052631433,-1.0221838599718467,1.7442405291909582,25004.3,0
0.844285714293697,7.582126984121271,0.3657342657351341,12.72517482516753,-0.20477443608910517,15.302610808265893,0.5135142412000278,3.1256081175816277,25001.6,0
0.06571428571783361,4.560460317455785,0.7522727272740298,7.717212752521919,-0.15793233082706767,14.96572659774038,0.02295374223467661,3.4533872189842674,24998.25,0
-1.1271428571393092,2.2156984126999237,0.270454545451072,8.996038510097206,-0.07973684210526316,14.24466644736467,-1.7554819921424496,2.625508234031509,24996.55,0
-1.7657142857133987,2.0340714285698116,-0.23339160839160839,9.974820561379607,-0.06086466165413534,14.131443890970141,-3.4423370518888987,1.0692745660924357,24996.9,0
-1.045714285708077,3.5627936507920666,-0.722027972027972,5.170259324006518,-0.012894736843225651,12.953340131575937,-3.780003281073732,-0.16230908864484572,24997.15,0
-0.28285714285448194,6.860809523804533,-0.7903846153828786,5.086172542732979,-0.016466165413533834,12.665209774432192,-3.989708777418855,-0.7421329230575298,24993.55,0
-0.852857142855369,5.606365079364804,-0.762062937060332,5.5842902583502685,-0.26338345864773693,10.636069360900548,-4.237243038900488,-0.8239922062320488,24995.2,0
-1.2614285714303455,4.0085079365105605,-0.5770979020961654,5.102968385779193,-0.4306390977432405,8.305855169170105,-4.999773269617435,-1.0068399837926867,24991.35,0
-0.8100000000026609,3.828666666670222,-0.5396853146818412,5.547534236598318,-0.6022556390977444,5.456430827067801,-4.99979994378009,-1.0992575775652624,24995.2,0
-0.5885714285696546,5.083507936509583,-0.567657342658211,5.486336684150334,-0.6279699248120301,5.363487969923174,-5.08070583274457,-1.1294278708745105,24988.4,0
-0.9514285714321193,22.213674603174088,-0.6180069930048221,14.102438082750375,-0.5745112781954888,10.681498308271982,-6.232975734772481,-1.2604052939396118,24985.35,0
-2.0157142857178334,17.981293650786533,-0.727622377623246,13.77833818959265,-0.5789097744349698,10.905429229324682,-7.609978589505772,-1.7431075984212319,24985.9,0
-2.1442857142892624,16.698793650792357,-0.9480769230760547,13.331813568376516,-0.6460150375928646,11.461196992481032,-7.692628167213115,-2.1385213990178835,24990.55,0
-0.18714285714640505,8.59069841269978,-0.8243006993006993,16.07926500583242,-0.6431203007507593,11.809495018798412,-5.828054265180981,-1.6392661983987695,24988.65,0
0.49428571428926216,10.528793650793903,-0.5291958041945016,19.055866598675593,-0.5586842105251953,13.66971118421355,-4.5284302339823626,-0.500795519910791,24987.35,0
-0.7242857142883752,8.669460317461649,-0.3069930069934412,19.06205613830741,-0.4662781954876014,13.73275817669654,-4.4331737358661485,0.479200328622162,24988.25,0
-1.1957142857125118,4.822793650793963,-0.0538461538474564,9.018365384616114,-0.4306390977421201,13.711255169174507,-2.845447413998045,1.205511228286205,24999.75,0
0.7614285714303454,24.731285714278453,0.3183566433549066,18.052008789825052,-0.19447368420940592,21.90105328947405,0.8054875758825801,2.441032225833697,24998.85,0
2.187142857146405,24.884031746033376,0.7307692307692307,22.957467948723217,0.15409774436202264,28.780060432333745,4.199694919894682,4.351626909071433,24998,0
0.8399999999973391,19.62533333332994,1.1386363636376662,21.939068813135137,0.5027443609022556,28.858568327071804,4.705613164613169,5.619802174316049,24997.5,0
-0.7342857142821664,4.160460317462191,1.1666083916075232,21.21148722804759,0.7080827067680376,18.59369652255547,3.049070439363277,5.209906196298775,24993.9,0
-1.455714285710738,4.326293650794118,0.6496503496486129,24.592845765349058,0.6753007518796993,19.976084492482464,0.7381503876713396,3.3185929245471772,24990.7,0
-1.580000000003548,5.539388888892073,-0.40104895104634597,16.85637577699765,0.45481203007518795,23.804580075189612,-2.1317790696957672,0.8504690561816167,24985.05,0
-2.314285714290149,5.287460317461641,-1.2101398601363866,6.925371989119987,0.16676691729435347,30.29905244361014,-4.682452120319795,-1.4127587430376967,24988.25,0
-2.097142857144631,4.814698412700263,-1.5561188811171445,5.0579392482467584,-0.13409774436090224,35.06491043233079,-5.050693047342065,-2.734668999307226,24990.4,0
-0.2271428571437441,9.706531746031507,-1.1704545454523745,9.232566287879033,-0.39150375939849624,28.95994981203333,-4.140317394711019,-2.7852396335282537,24984.15,0
0.4714285714285714,21.323174603169146,-0.6828671328675671,19.183585372966217,-0.6551503759398496,20.197986748121735,-5.572338877689617,-2.5215288158057954,24976.55,0
-3.3685714285732025,29.28961904760965,-1.0129370629366288,29.65481109168478,-1.0338345864661653,20.053936090223083,-8.501328421487415,-3.0041514058807466,24978.45,0
-4.242857142857143,24.76936507936112,-1.2718531468531469,32.57894449301423,-1.2037969924834437,21.69138937969904,-10.96440743072526,-4.319057523724496,24976.65,0
-1.0857142857142856,27.39746031745589,-1.4493006992985284,31.166244172492707,-1.1716917293233082,22.6767235902247,-10.461241850640363,-4.867111512033881,24977.95,0
